id,asx_code,order_type,buy,price,quantity,orderid,orderdate
721,FFX,0,1,80.5,3726,690DC78100083780,"2022-05-25 06:51:45"
722,FFX,0,1,80.5,2500,690DC781000B213F,"2022-05-25 06:51:45"
723,FFX,0,1,80.5,20000,690DC78100185869,"2022-05-25 06:51:45"
724,FFX,0,1,80.5,1243,690DC78100190AE0,"2022-05-25 06:51:45"
725,FFX,0,1,80.5,4000,691637810004FEB5,"2022-05-25 06:51:45"
726,FFX,0,1,80,625,68D9BF010040A164,"2022-05-25 06:51:45"
727,FFX,0,1,80,60000,68EEE841002BD838,"2022-05-25 06:51:45"
728,FFX,0,1,80,6250,6907C101002653CE,"2022-05-25 06:51:45"
729,FFX,0,1,80,10000,69098FC1001421C1,"2022-05-25 06:51:45"
730,FFX,0,1,80,1250,69098FC10046F3C7,"2022-05-25 06:51:45"
731,FFX,0,1,80,150,690AF7810029DA39,"2022-05-25 06:51:45"
732,FFX,0,1,80,200000,690AF781002E9C48,"2022-05-25 06:51:45"
733,FFX,0,1,80,630,690C5F410004937C,"2022-05-25 06:51:45"
734,FFX,0,1,80,10000,690AF781000AF925,"2022-05-25 06:51:45"
735,FFX,0,1,80,25000,690C5F4100108973,"2022-05-25 06:51:45"
736,FFX,0,1,80,10000,690DC781000DA306,"2022-05-25 06:51:45"
737,FFX,0,1,80,3500,690DC7810011FD99,"2022-05-25 06:51:45"
738,FFX,0,1,80,1250,690DC78100346F42,"2022-05-25 06:51:45"
739,FFX,0,1,80,10000,69119901002D04EA,"2022-05-25 06:51:45"
740,FFX,0,1,80,30000,6913678100030A0A,"2022-05-25 06:51:45"
741,FFX,0,1,80,3500,6913678100031832,"2022-05-25 06:51:45"
742,FFX,0,1,80,400,69136781000FD531,"2022-05-25 06:51:45"
743,FFX,0,1,80,4875,6916378100032221,"2022-05-25 06:51:45"
744,FFX,0,1,80,12501,6916378100085C0C,"2022-05-25 06:51:45"
745,FFX,0,1,80,2000,691637810008986A,"2022-05-25 06:51:45"
746,FFX,0,1,80,10000,6917A0C100188CDE,"2022-05-25 06:51:45"
747,FFX,0,1,79,5000,69098FC10003188B,"2022-05-25 06:51:45"
748,FFX,0,1,79,3000,690DC78100324C72,"2022-05-25 06:51:45"
749,FFX,0,1,78.5,3500,690DC781001228D4,"2022-05-25 06:51:45"
750,FFX,0,1,78.5,25000,690DC78100165E5D,"2022-05-25 06:51:45"
751,FFX,0,1,78,6384,690DC7810002FCFA,"2022-05-25 06:51:45"
752,FFX,0,1,78,15000,690DC78100046A6A,"2022-05-25 06:51:45"
753,FFX,0,1,78,10000,690DC781000D5CE0,"2022-05-25 06:51:45"
754,FFX,0,1,78,1842,691199010003738E,"2022-05-25 06:51:45"
755,FFX,0,1,77.5,8000,6916378100033123,"2022-05-25 06:51:45"
756,FFX,0,1,77,888,6911990100032D1E,"2022-05-25 06:51:45"
757,FFX,0,1,76,25000,69098FC10003E131,"2022-05-25 06:51:45"
758,FFX,0,1,76,5000,690AF781000346B9,"2022-05-25 06:51:45"
759,FFX,0,1,76,2000,6913678100030362,"2022-05-25 06:51:45"
760,FFX,0,1,75.5,6622,6911990100052186,"2022-05-25 06:51:45"
761,FFX,0,1,75,1333,68CFD7C100036AB2,"2022-05-25 06:51:45"
762,FFX,0,1,75,668,6907C101000340CF,"2022-05-25 06:51:45"
763,FFX,0,1,75,6250,68B3B78100032C20,"2022-05-25 06:51:45"
764,FFX,0,1,75,2500,690C5F41003BCEA2,"2022-05-25 06:51:45"
765,FFX,0,1,75,2666,690DC781000304CA,"2022-05-25 06:51:45"
766,FFX,0,1,75,2500,690DC7810031C40C,"2022-05-25 06:51:45"
767,FFX,0,1,75,3000,68CFD7C100183C1E,"2022-05-25 06:51:45"
768,FFX,0,1,75,6000,691199010025F301,"2022-05-25 06:51:45"
769,FFX,0,1,75,100000,6916378100034ACA,"2022-05-25 06:51:45"
770,FFX,0,1,74.5,3000,69098FC1000F5B37,"2022-05-25 06:51:45"
771,FFX,0,1,74,10810,68F748010010632B,"2022-05-25 06:51:45"
772,FFX,0,1,74,5000,690C5F410039AA18,"2022-05-25 06:51:45"
773,FFX,0,1,74,3350,690DC7810003034F,"2022-05-25 06:51:45"
774,FFX,0,1,74,1352,690DC7810005E418,"2022-05-25 06:51:45"
775,FFX,0,1,73.5,525,68FA174100034A7A,"2022-05-25 06:51:45"
776,FFX,0,1,73,5000,690C5F41003AE735,"2022-05-25 06:51:45"
777,FFX,0,1,73,685,69098FC10034AA34,"2022-05-25 06:51:45"
778,FFX,0,1,72,4166,690DC7810003B8BF,"2022-05-25 06:51:45"
779,FFX,0,1,72,50000,6916378100056511,"2022-05-25 06:51:45"
780,FFX,0,1,71,14000,690DC78100108EF7,"2022-05-25 06:51:45"
781,FFX,0,1,70,40000,68A70F41003722FF,"2022-05-25 06:51:45"
782,FFX,0,1,70,1500,68BD8F4100031F4C,"2022-05-25 06:51:45"
783,FFX,0,1,70,4285,69098FC10003D21F,"2022-05-25 06:51:45"
784,FFX,0,1,70,1200,69098FC10009E992,"2022-05-25 06:51:45"
785,FFX,0,1,70,1428,69098FC100158B66,"2022-05-25 06:51:45"
786,FFX,0,1,70,1428,69098FC10023A68C,"2022-05-25 06:51:45"
787,FFX,0,1,70,5000,690C5F4100399985,"2022-05-25 06:51:45"
788,FFX,0,1,70,7000,690DC7810002F519,"2022-05-25 06:51:45"
789,FFX,0,1,69,1000,690C5F41002E0C02,"2022-05-25 06:51:45"
790,FFX,0,1,69,1449,6911990100030761,"2022-05-25 06:51:45"
791,FFX,0,1,68.5,6000,690DC78100030C35,"2022-05-25 06:51:45"
792,FFX,0,1,68,1154,68AF1A010003075B,"2022-05-25 06:51:45"
793,FFX,0,1,68,10000,68B51F81001F8062,"2022-05-25 06:51:45"
794,FFX,0,1,68,5000,690AF781001A76D8,"2022-05-25 06:51:45"
795,FFX,0,1,68,10000,690C5F41000306E4,"2022-05-25 06:51:45"
796,FFX,0,1,68,20000,6917A0C1000322A9,"2022-05-25 06:51:45"
797,FFX,0,1,67,746,68F8AF410003625A,"2022-05-25 06:51:45"
798,FFX,0,1,67,15000,690DC781002FDD66,"2022-05-25 06:51:45"
799,FFX,0,1,65,1530,690AF781000307DD,"2022-05-25 06:51:45"
800,FFX,0,1,65,1500,6916378100087DF1,"2022-05-25 06:51:45"
801,FFX,0,1,65,50000,6917A0C10003321F,"2022-05-25 06:51:45"
802,FFX,0,1,64.5,150,6907C10100033C39,"2022-05-25 06:51:45"
803,FFX,0,1,64,50000,69098FC1003629CA,"2022-05-25 06:51:45"
804,FFX,0,1,64,4687,690AF78100048C34,"2022-05-25 06:51:45"
805,FFX,0,1,62,1741,6916378100116DA0,"2022-05-25 06:51:45"
806,FFX,0,1,61,5200,690DC781000313B2,"2022-05-25 06:51:45"
807,FFX,0,1,61,49180,690DC7810006D136,"2022-05-25 06:51:45"
808,FFX,0,1,60,10000,68A0074100031BA5,"2022-05-25 06:51:45"
809,FFX,0,1,60,1641,68DB26810005F4A0,"2022-05-25 06:51:45"
810,FFX,0,1,60,20000,68D8570100036B08,"2022-05-25 06:51:45"
811,FFX,0,1,60,10000,690C5F41000DCBB0,"2022-05-25 06:51:45"
812,FFX,0,1,60,1000,690DC78100034388,"2022-05-25 06:51:45"
813,FFX,0,1,59,8000,68217CC1000A98AE,"2022-05-25 06:51:45"
814,FFX,0,1,58.5,3384,67F8B1410016D4CF,"2022-05-25 06:51:45"
815,FFX,0,1,55,3800,690AF781001FFFAE,"2022-05-25 06:51:45"
816,FFX,0,1,55,2000,690AF781004248FA,"2022-05-25 06:51:45"
817,FFX,0,1,50,5000,690AF781001C0C10,"2022-05-25 06:51:45"
818,FFX,0,2,94,13987,6917A0C1001D9C6A,"2022-05-25 06:51:45"
819,FFX,0,2,94.5,25000,691B7101003DF51E,"2022-05-25 06:51:45"
820,FFX,0,2,95,17111,691D4141002FD397,"2022-05-25 06:51:45"
821,FFX,0,2,95,6100,691D41410030263D,"2022-05-25 06:51:45"
822,FFX,0,2,95,25778,691D4141002DB71E,"2022-05-25 06:51:45"
823,FFX,0,2,95,25000,691D41410034F14E,"2022-05-25 06:51:45"
824,FFX,0,2,95,1369,691D414100365706,"2022-05-25 06:51:45"
825,FFX,0,2,95,10000,691D41410032B631,"2022-05-25 06:51:45"
826,FFX,0,2,95.5,25000,6914CF41003F17AA,"2022-05-25 06:51:45"
827,FFX,0,2,96.5,25000,691D4141003037A3,"2022-05-25 06:51:45"
828,FFX,0,2,96.5,21255,691D41410034F448,"2022-05-25 06:51:45"
829,FFX,0,2,97,1357,691D4141002B1535,"2022-05-25 06:51:45"
830,FFX,0,2,97,25000,691D4141002DC53D,"2022-05-25 06:51:45"
831,FFX,0,2,97.5,50000,691D414100241DE5,"2022-05-25 06:51:45"
832,FFX,0,2,98,5883,691D4141001562FD,"2022-05-25 06:51:45"
833,FFX,0,2,98,25000,6914CF41001E7096,"2022-05-25 06:51:45"
834,FFX,0,2,98,20000,691D414100185A3D,"2022-05-25 06:51:45"
835,FFX,0,2,98.5,25000,691D414100189DB0,"2022-05-25 06:51:45"
836,FFX,0,2,98.5,2000,691D4141003901F3,"2022-05-25 06:51:45"
837,FFX,0,2,99,27881,691D4141001880CC,"2022-05-25 06:51:45"
838,FFX,0,2,99,50000,691D41410022759A,"2022-05-25 06:51:45"
839,FFX,0,2,99.5,28754,691D4141000BF7B8,"2022-05-25 06:51:45"
840,FFX,0,2,99.5,15000,691D4141000D6D9F,"2022-05-25 06:51:45"
841,FFX,0,2,99.5,10000,691D4141000B84BE,"2022-05-25 06:51:45"
842,FFX,0,2,99.5,12002,6914CF4100065132,"2022-05-25 06:51:45"
843,FFX,0,2,99.5,30000,691D41410010146C,"2022-05-25 06:51:45"
844,FFX,0,2,99.5,5000,691D41410010D9B2,"2022-05-25 06:51:45"
845,FFX,0,2,99.5,10000,691D414100112A0E,"2022-05-25 06:51:45"
846,FFX,0,2,100,21088,691B710100033AB8,"2022-05-25 06:51:45"
847,FFX,0,2,100,2500,691B71010003563D,"2022-05-25 06:51:45"
848,FFX,0,2,100,24250,6914CF41001CF675,"2022-05-25 06:51:45"
849,FFX,0,2,100,30000,68ED6F4100084552,"2022-05-25 06:51:45"
850,FFX,0,2,100,78500,691D41410006595D,"2022-05-25 06:51:45"
851,FFX,0,2,100,100000,691D414100065D6E,"2022-05-25 06:51:45"
852,FFX,0,2,100,7888,691D41410006B23E,"2022-05-25 06:51:45"
853,FFX,0,2,100,3000,691D4141000952DB,"2022-05-25 06:51:45"
854,FFX,0,2,100,5000,691D4141000D4E3F,"2022-05-25 06:51:45"
855,FFX,0,2,100,8930,691D414100108946,"2022-05-25 06:51:45"
856,FFX,0,2,100,11126,691D414100166CA7,"2022-05-25 06:51:45"
857,FFX,0,2,100,2776,691D4141001BF6B5,"2022-05-25 06:51:45"
858,FFX,0,2,100,3000,691D41410021E6FD,"2022-05-25 06:51:45"
859,FFX,0,2,100,21164,691D414100230A2A,"2022-05-25 06:51:45"
860,FFX,0,2,100.5,25000,6914CF410009A2D9,"2022-05-25 06:51:45"
861,FFX,0,2,100.5,25000,6914CF41000BE9DC,"2022-05-25 06:51:45"
862,FFX,0,2,100.5,25000,6917A0C100284BAB,"2022-05-25 06:51:45"
863,FFX,0,2,100.5,2000,691B71010024CF16,"2022-05-25 06:51:45"
864,FFX,0,2,100.5,5660,691D4141000C248F,"2022-05-25 06:51:45"
865,FFX,0,2,101,10000,6917A0C100220D99,"2022-05-25 06:51:45"
866,FFX,0,2,101,68000,691D414100094BFE,"2022-05-25 06:51:45"
867,FFX,0,2,101,20000,691D4141000B8792,"2022-05-25 06:51:45"
868,FFX,0,2,101.5,30000,691D41410009A4DA,"2022-05-25 06:51:45"
869,FFX,0,2,102,619,6907C1010017632A,"2022-05-25 06:51:45"
870,FFX,0,2,102,25000,69098FC10006B1C7,"2022-05-25 06:51:45"
871,FFX,0,2,102,40000,691D41410011507F,"2022-05-25 06:51:45"
872,FFX,0,2,102.5,15000,691D414100062BF5,"2022-05-25 06:51:45"
873,FFX,0,2,102.5,22,691D41410011940D,"2022-05-25 06:51:45"
874,FFX,0,2,102.5,21400,691D414100248161,"2022-05-25 06:51:45"
875,FFX,0,2,103,10000,6907C101000AAECD,"2022-05-25 06:51:45"
876,FFX,0,2,103,15000,6917A0C1001DDAE7,"2022-05-25 06:51:45"
877,FFX,0,2,103,30000,691B71010003294C,"2022-05-25 06:51:45"
878,FFX,0,2,103,9995,691B7101001A2434,"2022-05-25 06:51:45"
879,FFX,0,2,104,5760,691D41410006B21E,"2022-05-25 06:51:45"
880,FFX,0,2,104,25000,691D41410006B9AD,"2022-05-25 06:51:45"
881,FFX,0,2,104,11500,691D4141001433F3,"2022-05-25 06:51:45"
882,FFX,0,2,104.5,1700,691D4141000C60C3,"2022-05-25 06:51:45"
883,FFX,0,2,104.5,8000,691D4141000D5971,"2022-05-25 06:51:45"
884,FFX,0,2,105,10000,6907C1010023203F,"2022-05-25 06:51:45"
885,FFX,0,2,105,21400,691B7101000552A5,"2022-05-25 06:51:45"
886,FFX,0,2,105,3000,691B710100070DCA,"2022-05-25 06:51:45"
887,FFX,0,2,105,9500,691B710100090C0E,"2022-05-25 06:51:45"
888,FFX,0,2,105,6100,691B71010027430C,"2022-05-25 06:51:45"
889,FFX,0,2,105,10000,691B710100360A5D,"2022-05-25 06:51:45"
890,FFX,0,2,105,20000,6917A0C1003919A5,"2022-05-25 06:51:45"
891,FFX,0,2,105,4000,6917A0C10008D309,"2022-05-25 06:51:45"
892,FFX,0,2,105,5000,691D414100208E2D,"2022-05-25 06:51:45"
893,FFX,0,2,105,50000,691D41410032F095,"2022-05-25 06:51:45"
894,FFX,0,2,105.5,2097,691B71010031D618,"2022-05-25 06:51:45"
895,FFX,0,2,106,3821,691B7101003CFA63,"2022-05-25 06:51:45"
896,FFX,0,2,106.5,1900,691B71010005E778,"2022-05-25 06:51:45"
897,FFX,0,2,107,9368,691D4141000AB690,"2022-05-25 06:51:45"
898,FFX,0,2,107,15000,691D4141003937E7,"2022-05-25 06:51:45"
899,FFX,0,2,108,1000,691D4141000F6ACA,"2022-05-25 06:51:45"
900,FFX,0,2,109,1500,691199010016B40B,"2022-05-25 06:51:45"
901,FFX,0,2,109,1000,6914CF41000A468C,"2022-05-25 06:51:45"
902,FFX,0,2,109.5,10001,69136781001AD18D,"2022-05-25 06:51:45"
903,FFX,0,2,110,1734,69098FC100032399,"2022-05-25 06:51:45"
904,FFX,0,2,110,6000,69098FC10004D8F5,"2022-05-25 06:51:45"
905,FFX,0,2,110,5000,6914CF410006B2AC,"2022-05-25 06:51:45"
906,FFX,0,2,110,61324,691637810023133A,"2022-05-25 06:51:45"
907,FFX,0,2,111,25000,69028701002421F2,"2022-05-25 06:51:45"
908,FFX,0,2,111,3000,6903EF410030E1D1,"2022-05-25 06:51:45"
909,FFX,0,2,111,10101,691D4141000C2CE7,"2022-05-25 06:51:45"
910,FFX,0,2,111.5,2000,6903EF410003B4E4,"2022-05-25 06:51:45"
911,FFX,0,2,112,900,6903EF410010D118,"2022-05-25 06:51:45"
912,FFX,0,2,112,15,6907C1010039C408,"2022-05-25 06:51:45"
913,FFX,0,2,112,10000,6914CF410007F3B4,"2022-05-25 06:51:45"
914,FFX,0,2,113,18,6907C10100034AC1,"2022-05-25 06:51:45"
915,FFX,0,2,113,5000,691D41410013B57E,"2022-05-25 06:51:45"
916,FFX,0,2,113.5,10000,69028701002D616C,"2022-05-25 06:51:45"
917,FFX,0,2,113.5,20000,6902870100310ED6,"2022-05-25 06:51:45"
918,FFX,0,2,114,500,690287010030826F,"2022-05-25 06:51:45"
919,FFX,0,2,114,20000,6902870100361DAF,"2022-05-25 06:51:45"
920,FFX,0,2,114,2000,69098FC1004E1156,"2022-05-25 06:51:45"
921,FFX,0,2,114,29400,6914CF4100323575,"2022-05-25 06:51:45"
922,FFX,0,2,114.5,43668,69028701001B0181,"2022-05-25 06:51:45"
923,FFX,0,2,114.5,450,69098FC100072E8B,"2022-05-25 06:51:45"
924,FFX,0,2,115,25000,68EEE84100067391,"2022-05-25 06:51:45"
925,FFX,0,2,115,4000,69028701002B620C,"2022-05-25 06:51:45"
926,FFX,0,2,115,12404,6907C101000345D1,"2022-05-25 06:51:45"
927,FFX,0,2,115,1981,6914CF41003F27AA,"2022-05-25 06:51:45"
928,FFX,0,2,115,5250,6916378100032AF6,"2022-05-25 06:51:45"
929,FFX,0,2,115.5,10000,69028701002D6969,"2022-05-25 06:51:45"
930,FFX,0,2,116,26820,6914CF410009C660,"2022-05-25 06:51:45"
931,FFX,0,2,117,40000,68FFB741000E480D,"2022-05-25 06:51:45"
932,FFX,0,2,117,2000,68EC06C10016B43F,"2022-05-25 06:51:45"
933,FFX,0,2,117,2000,6914CF410018419E,"2022-05-25 06:51:45"
934,FFX,0,2,118,2608,68ED6F4100095707,"2022-05-25 06:51:45"
935,FFX,0,2,118,2906,68FFB7410013CA3B,"2022-05-25 06:51:45"
936,FFX,0,2,118,486,68FFB74100154487,"2022-05-25 06:51:45"
937,FFX,0,2,118,9774,68E22EC1000679BA,"2022-05-25 06:51:45"
938,FFX,0,2,118,1556,68FFB741001E363C,"2022-05-25 06:51:45"
939,FFX,0,2,118,8000,68FDE9010037B2AC,"2022-05-25 06:51:45"
940,FFX,0,2,118,100000,691D4141000C355B,"2022-05-25 06:51:45"
941,FFX,0,2,119,9000,6902870100381CF8,"2022-05-25 06:51:45"
942,FFX,0,2,119.5,10000,6907C101000342BE,"2022-05-25 06:51:45"
943,FFX,0,2,120,25000,68E3968100160931,"2022-05-25 06:51:45"
944,FFX,0,2,120,928,68FDE901000378F7,"2022-05-25 06:51:45"
945,FFX,0,2,120,50000,68FDE9010004A13A,"2022-05-25 06:51:45"
946,FFX,0,2,120,66000,68FFB7410012694F,"2022-05-25 06:51:45"
947,FFX,0,2,120,10000,68D68901001CA578,"2022-05-25 06:51:45"
948,FFX,0,2,120,1800,6907C10100164336,"2022-05-25 06:51:45"
949,FFX,0,2,120,1100,68FDE9010005340B,"2022-05-25 06:51:45"
950,FFX,0,2,120,1000,69098FC10039CBE4,"2022-05-25 06:51:45"
951,FFX,0,2,120,50,6911990100031DB3,"2022-05-25 06:51:45"
952,FFX,0,2,120,5000,6914CF4100088089,"2022-05-25 06:51:45"
953,FFX,0,2,120,1000,6914CF41001D910D,"2022-05-25 06:51:45"
954,FFX,0,2,120,30000,6917A0C1003DB053,"2022-05-25 06:51:45"
955,FFX,0,2,121,8500,68ED6F4100036D90,"2022-05-25 06:51:45"
956,FFX,0,2,121,10000,68ED6F4100082F4F,"2022-05-25 06:51:45"
957,FFX,0,2,122,4347,691B71010010F441,"2022-05-25 06:51:45"
958,FFX,0,2,122.5,4000,68DC8EC1000A0FDC,"2022-05-25 06:51:45"
959,FFX,0,2,123,6800,68E4FE8100293B82,"2022-05-25 06:51:45"
960,FFX,0,2,123.5,904,68FFB741001A715A,"2022-05-25 06:51:45"
961,FFX,0,2,125,3897,68E396810004DFDF,"2022-05-25 06:51:45"
962,FFX,0,2,125,500,68F040810005E9E1,"2022-05-25 06:51:45"
963,FFX,0,2,125,2000,68F5DF01001FB395,"2022-05-25 06:51:45"
964,FFX,0,2,125,19200,68FA17410017D3EC,"2022-05-25 06:51:45"
965,FFX,0,2,125,2500,68FA1741003DF42D,"2022-05-25 06:51:45"
966,FFX,0,2,125,10000,68FDE90100069DAE,"2022-05-25 06:51:45"
967,FFX,0,2,125,1500,68FFB74100035942,"2022-05-25 06:51:45"
968,FFX,0,2,125,441,69028701001EA80B,"2022-05-25 06:51:45"
969,FFX,0,2,125,7500,69028701002D6AA4,"2022-05-25 06:51:45"
970,FFX,0,2,125,47947,6907C10100064BA9,"2022-05-25 06:51:45"
971,FFX,0,2,125,2500,6914CF41000812EE,"2022-05-25 06:51:45"
972,FFX,0,2,125.5,31472,68FDE90100083C5D,"2022-05-25 06:51:45"
973,FFX,0,2,128,10000,68D85701002FABDD,"2022-05-25 06:51:45"
974,FFX,0,2,129,10000,68EC06C1002AA015,"2022-05-25 06:51:45"
975,FFX,0,2,129,15000,68FA17410023F5E0,"2022-05-25 06:51:45"
976,FFX,0,2,129.5,4000,68D857010012D46A,"2022-05-25 06:51:45"
977,FFX,0,2,129.5,5500,68D857010013F809,"2022-05-25 06:51:45"
978,FFX,0,2,130,18000,68FDE90100034F24,"2022-05-25 06:51:45"
979,FFX,0,2,132,7500,68FA174100308516,"2022-05-25 06:51:45"
980,FFX,0,2,133,10000,68E22EC100080A91,"2022-05-25 06:51:45"
981,FFX,0,2,133,40,6903EF410003638B,"2022-05-25 06:51:45"
982,FFX,0,2,133,520,691637810004B1EC,"2022-05-25 06:51:45"
983,BDG,0,1,5.8,17241,68B3B78100032E4D,"2022-05-25 06:51:45"
984,BDG,0,1,5.8,82476,69098FC10006633D,"2022-05-25 06:51:45"
985,BDG,0,1,5.6,91863,69098FC100060A5C,"2022-05-25 06:51:45"
986,BDG,0,1,5.5,26000,69011F0100033720,"2022-05-25 06:51:45"
987,BDG,0,1,5.2,150000,691B71010021E24A,"2022-05-25 06:51:45"
988,BDG,0,1,4.4,11365,66C8EEC1000A045F,"2022-05-25 06:51:45"
989,BDG,0,1,3,16688,64B565410013EBA5,"2022-05-25 06:51:45"
990,BDG,0,2,6.3,41428,691D414100303235,"2022-05-25 06:51:45"
991,BDG,0,2,6.5,140000,691D41410006471D,"2022-05-25 06:51:45"
992,BDG,0,2,6.6,2667,6913678100358B32,"2022-05-25 06:51:45"
993,BDG,0,2,6.6,97333,69136781000769FF,"2022-05-25 06:51:45"
994,BDG,0,2,6.7,52594,69011F01002FCE87,"2022-05-25 06:51:45"
995,BDG,0,2,6.9,130000,69098FC1000379CC,"2022-05-25 06:51:45"
996,BDG,0,2,7.9,10000,68E4FE810006A2A2,"2022-05-25 06:51:45"
997,BDG,0,2,8,42287,68DC8EC10024B491,"2022-05-25 06:51:45"
998,BDG,0,2,8.1,12820,68E061010020D240,"2022-05-25 06:51:45"
999,BDG,0,2,8.7,100000,68DB2681002A6E9B,"2022-05-25 06:51:45"
1000,BDG,0,2,9.1,58000,675165810023AAC9,"2022-05-25 06:51:45"
1001,BDG,0,2,9.9,87240,6759D5C1002A0272,"2022-05-25 06:51:45"
1002,BDG,0,2,9.9,60424,67A561010003554A,"2022-05-25 06:51:45"
1003,BDG,0,2,11,5000,66A562010027B5C5,"2022-05-25 06:51:45"
1004,BDG,0,2,14,14053,670B16810003124D,"2022-05-25 06:51:45"
1005,BDG,0,2,15,164940,65BC67C10012E10B,"2022-05-25 06:51:45"
1006,E25,0,1,64,4000,69119901002C1981,"2022-05-25 06:51:45"
1007,E25,0,1,64,1000,691D4141003686B1,"2022-05-25 06:51:45"
1008,E25,0,1,64,500,691D41410036D58E,"2022-05-25 06:51:45"
1009,E25,0,1,64,10000,691D414100397372,"2022-05-25 06:51:45"
1010,E25,0,1,63,10000,691637810039624D,"2022-05-25 06:51:45"
1011,E25,0,1,63,10000,691D41410026EF53,"2022-05-25 06:51:45"
1012,E25,0,1,62,101080,690AF781002CD8C8,"2022-05-25 06:51:45"
1013,E25,0,1,62,30000,69119901002D8E9B,"2022-05-25 06:51:45"
1014,E25,0,1,61,850,691B710100034E26,"2022-05-25 06:51:45"
1015,E25,0,1,60.5,25000,69098FC1000D7DB5,"2022-05-25 06:51:45"
1016,E25,0,1,60,1666,68FDE90100037E21,"2022-05-25 06:51:45"
1017,E25,0,1,60,15000,6903EF4100196872,"2022-05-25 06:51:45"
1018,E25,0,1,60,8500,6911990100030B3A,"2022-05-25 06:51:45"
